,team,home_tol,home_win,home_lose,away_tol,away_win,away_lose,pyhta_rate_tol,pyhta_rate_home,pyhta_rate_away,diff_tol,diff_home,diff_away,win_type,win_rate,pyhta_rate,diff_rate
333,Pittsburgh,29,17,12,27,13,14,0.493042715,0.519297827,0.457821782,0.042671571,0.066909069,0.023659699,wrate_away,0.481481481,0.457821782,0.023659699
334,San Diego State,28,20,8,29,21,8,0.6765518,0.663679695,0.688678869,0.042746445,0.050606019,0.035459062,wrate_tol,0.719298246,0.6765518,0.042746445
335,San Diego State,28,20,8,29,21,8,0.6765518,0.663679695,0.688678869,0.042746445,0.050606019,0.035459062,wrate_home,0.714285714,0.663679695,0.050606019
336,San Diego State,28,20,8,29,21,8,0.6765518,0.663679695,0.688678869,0.042746445,0.050606019,0.035459062,wrate_away,0.724137931,0.688678869,0.035459062
337,Alabama,36,34,2,22,20,2,0.882778403,0.913218933,0.82795225,0.04825608,0.031225511,0.08113866,wrate_tol,0.931034483,0.882778403,0.04825608
338,Alabama,36,34,2,22,20,2,0.882778403,0.913218933,0.82795225,0.04825608,0.031225511,0.08113866,wrate_home,0.944444444,0.913218933,0.031225511
339,Alabama,36,34,2,22,20,2,0.882778403,0.913218933,0.82795225,0.04825608,0.031225511,0.08113866,wrate_away,0.909090909,0.82795225,0.08113866
340,Akron,25,8,17,32,11,21,0.284418031,0.296777819,0.276216269,0.048915303,0.023222181,0.067533731,wrate_tol,0.333333333,0.284418031,0.048915303
341,Akron,25,8,17,32,11,21,0.284418031,0.296777819,0.276216269,0.048915303,0.023222181,0.067533731,wrate_home,0.32,0.296777819,0.023222181
342,Akron,25,8,17,32,11,21,0.284418031,0.296777819,0.276216269,0.048915303,0.023222181,0.067533731,wrate_away,0.34375,0.276216269,0.067533731
343,USC,33,27,6,29,14,15,0.611297262,0.702166913,0.490050736,0.049993061,0.116014905,-0.007292116,wrate_tol,0.661290323,0.611297262,0.049993061
344,USC,33,27,6,29,14,15,0.611297262,0.702166913,0.490050736,0.049993061,0.116014905,-0.007292116,wrate_home,0.818181818,0.702166913,0.116014905
345,USC,33,27,6,29,14,15,0.611297262,0.702166913,0.490050736,0.049993061,0.116014905,-0.007292116,wrate_away,0.482758621,0.490050736,-0.007292116
346,Michigan State,34,22,12,26,14,12,0.550000584,0.612864318,0.464749793,0.049999416,0.034194506,0.073711746,wrate_tol,0.6,0.550000584,0.049999416
347,Michigan State,34,22,12,26,14,12,0.550000584,0.612864318,0.464749793,0.049999416,0.034194506,0.073711746,wrate_home,0.647058824,0.612864318,0.034194506
348,Michigan State,34,22,12,26,14,12,0.550000584,0.612864318,0.464749793,0.049999416,0.034194506,0.073711746,wrate_away,0.538461538,0.464749793,0.073711746
349,Stanford,32,23,9,29,17,12,0.605672484,0.664419221,0.539067834,0.050065221,0.054330779,0.047139062,wrate_tol,0.655737705,0.605672484,0.050065221
350,Stanford,32,23,9,29,17,12,0.605672484,0.664419221,0.539067834,0.050065221,0.054330779,0.047139062,wrate_home,0.71875,0.664419221,0.054330779
351,Stanford,32,23,9,29,17,12,0.605672484,0.664419221,0.539067834,0.050065221,0.054330779,0.047139062,wrate_away,0.586206897,0.539067834,0.047139062
352,Arkansas State,24,18,6,30,16,14,0.577922941,0.673918933,0.506178961,0.051706689,0.076081067,0.027154373,wrate_tol,0.62962963,0.577922941,0.051706689
353,Arkansas State,24,18,6,30,16,14,0.577922941,0.673918933,0.506178961,0.051706689,0.076081067,0.027154373,wrate_home,0.75,0.673918933,0.076081067
354,Arkansas State,24,18,6,30,16,14,0.577922941,0.673918933,0.506178961,0.051706689,0.076081067,0.027154373,wrate_away,0.533333333,0.506178961,0.027154373
355,South Florida,27,17,10,27,16,11,0.55862069,0.564090987,0.553190165,0.052490421,0.065538643,0.039402427,wrate_tol,0.611111111,0.55862069,0.052490421
356,South Florida,27,17,10,27,16,11,0.55862069,0.564090987,0.553190165,0.052490421,0.065538643,0.039402427,wrate_home,0.62962963,0.564090987,0.065538643
357,South Florida,27,17,10,27,16,11,0.55862069,0.564090987,0.553190165,0.052490421,0.065538643,0.039402427,wrate_away,0.592592593,0.553190165,0.039402427
358,LSU,33,28,5,22,14,8,0.710245589,0.805734302,0.566873801,0.053390775,0.042750547,0.069489836,wrate_tol,0.763636364,0.710245589,0.053390775
359,LSU,33,28,5,22,14,8,0.710245589,0.805734302,0.566873801,0.053390775,0.042750547,0.069489836,wrate_home,0.848484848,0.805734302,0.042750547
360,LSU,33,28,5,22,14,8,0.710245589,0.805734302,0.566873801,0.053390775,0.042750547,0.069489836,wrate_away,0.636363636,0.566873801,0.069489836
361,Northwestern,33,19,14,26,16,10,0.533221003,0.548362803,0.514971684,0.059999336,0.027394772,0.100412931,wrate_tol,0.593220339,0.533221003,0.059999336
362,Northwestern,33,19,14,26,16,10,0.533221003,0.548362803,0.514971684,0.059999336,0.027394772,0.100412931,wrate_home,0.575757576,0.548362803,0.027394772
363,Northwestern,33,19,14,26,16,10,0.533221003,0.548362803,0.514971684,0.059999336,0.027394772,0.100412931,wrate_away,0.615384615,0.514971684,0.100412931
364,Washington State,28,24,4,27,14,13,0.630695612,0.766302492,0.472583395,0.060213479,0.090840365,0.045935124,wrate_tol,0.690909091,0.630695612,0.060213479
365,Washington State,28,24,4,27,14,13,0.630695612,0.766302492,0.472583395,0.060213479,0.090840365,0.045935124,wrate_home,0.857142857,0.766302492,0.090840365
366,Washington State,28,24,4,27,14,13,0.630695612,0.766302492,0.472583395,0.060213479,0.090840365,0.045935124,wrate_away,0.518518519,0.472583395,0.045935124
367,Oklahoma State,29,19,10,27,19,8,0.615648274,0.622397673,0.607580284,0.062923155,0.032774741,0.09612342,wrate_tol,0.678571429,0.615648274,0.062923155
368,Oklahoma State,29,19,10,27,19,8,0.615648274,0.622397673,0.607580284,0.062923155,0.032774741,0.09612342,wrate_home,0.655172414,0.622397673,0.032774741
369,Oklahoma State,29,19,10,27,19,8,0.615648274,0.622397673,0.607580284,0.062923155,0.032774741,0.09612342,wrate_away,0.703703704,0.607580284,0.09612342
370,Hawai'i,29,14,15,31,10,21,0.336751742,0.396335138,0.280970315,0.063248258,0.086423483,0.04161033,wrate_tol,0.4,0.336751742,0.063248258
371,Hawai'i,29,14,15,31,10,21,0.336751742,0.396335138,0.280970315,0.063248258,0.086423483,0.04161033,wrate_home,0.482758621,0.396335138,0.086423483
372,Hawai'i,29,14,15,31,10,21,0.336751742,0.396335138,0.280970315,0.063248258,0.086423483,0.04161033,wrate_away,0.322580645,0.280970315,0.04161033
373,Ohio State,36,34,2,27,24,3,0.857349022,0.89514546,0.796125688,0.063285899,0.049298984,0.092763201,wrate_tol,0.920634921,0.857349022,0.063285899
374,Ohio State,36,34,2,27,24,3,0.857349022,0.89514546,0.796125688,0.063285899,0.049298984,0.092763201,wrate_home,0.944444444,0.89514546,0.049298984
375,Ohio State,36,34,2,27,24,3,0.857349022,0.89514546,0.796125688,0.063285899,0.049298984,0.092763201,wrate_away,0.888888889,0.796125688,0.092763201
376,Memphis,29,25,4,28,17,11,0.668319436,0.725551071,0.602658666,0.06852267,0.136517895,0.004484192,wrate_tol,0.736842105,0.668319436,0.06852267
377,Memphis,29,25,4,28,17,11,0.668319436,0.725551071,0.602658666,0.06852267,0.136517895,0.004484192,wrate_home,0.862068966,0.725551071,0.136517895
378,Memphis,29,25,4,28,17,11,0.668319436,0.725551071,0.602658666,0.06852267,0.136517895,0.004484192,wrate_away,0.607142857,0.602658666,0.004484192
379,Toledo,28,22,6,28,16,12,0.605859329,0.685858145,0.523217559,0.072712099,0.099856141,0.048211012,wrate_tol,0.678571429,0.605859329,0.072712099
380,Toledo,28,22,6,28,16,12,0.605859329,0.685858145,0.523217559,0.072712099,0.099856141,0.048211012,wrate_home,0.785714286,0.685858145,0.099856141
381,Toledo,28,22,6,28,16,12,0.605859329,0.685858145,0.523217559,0.072712099,0.099856141,0.048211012,wrate_away,0.571428571,0.523217559,0.048211012
382,Boise State,31,26,5,30,22,8,0.710614011,0.727057351,0.696892302,0.076271235,0.111652327,0.036441031,wrate_tol,0.786885246,0.710614011,0.076271235
383,Boise State,31,26,5,30,22,8,0.710614011,0.727057351,0.696892302,0.076271235,0.111652327,0.036441031,wrate_home,0.838709677,0.727057351,0.111652327
384,Boise State,31,26,5,30,22,8,0.710614011,0.727057351,0.696892302,0.076271235,0.111652327,0.036441031,wrate_away,0.733333333,0.696892302,0.036441031
385,UAB,15,15,0,20,9,11,0.59780423,0.812380668,0.410753423,0.087910056,0.187619332,0.039246577,wrate_tol,0.685714286,0.59780423,0.087910056
386,UAB,15,15,0,20,9,11,0.59780423,0.812380668,0.410753423,0.087910056,0.187619332,0.039246577,wrate_home,1,0.812380668,0.187619332
387,UAB,15,15,0,20,9,11,0.59780423,0.812380668,0.410753423,0.087910056,0.187619332,0.039246577,wrate_away,0.45,0.410753423,0.039246577
388,Clemson,33,32,1,27,26,1,0.86463788,0.881858206,0.842196673,0.102028787,0.087838764,0.12076629,wrate_tol,0.966666667,0.86463788,0.102028787
389,Clemson,33,32,1,27,26,1,0.86463788,0.881858206,0.842196673,0.102028787,0.087838764,0.12076629,wrate_home,0.96969697,0.881858206,0.087838764
390,Clemson,33,32,1,27,26,1,0.86463788,0.881858206,0.842196673,0.102028787,0.087838764,0.12076629,wrate_away,0.962962963,0.842196673,0.12076629
391,Oklahoma,35,32,3,27,24,3,0.741404985,0.775106201,0.695720509,0.161820821,0.139179514,0.19316838,wrate_tol,0.903225806,0.741404985,0.161820821
392,Oklahoma,35,32,3,27,24,3,0.741404985,0.775106201,0.695720509,0.161820821,0.139179514,0.19316838,wrate_home,0.914285714,0.775106201,0.139179514
393,Oklahoma,35,32,3,27,24,3,0.741404985,0.775106201,0.695720509,0.161820821,0.139179514,0.19316838,wrate_away,0.888888889,0.695720509,0.19316838
